Market,EdgeThreshold,MinModelProb,MaxOdd,HasMaxOdd,TuneStart,TuneEnd,EvalStart,EvalEnd,Qualified,TuneBets,TuneTotalStaked,TuneTotalProfit,TuneROI,TuneHitRate,TuneAvgEdge,TuneAvgModelProb,TuneAvgOdd,EvalBets,EvalTotalStaked,EvalTotalProfit,EvalROI,EvalHitRate,EvalAvgEdge,EvalAvgModelProb,EvalAvgOdd
Over 2.5,0.025,0.525,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,850.0,8500.0,-42.89999999999992,-0.005047058823529403,0.6141176470588235,0.060724812339546574,0.6436281294146022,1.628894117647059,595.0,5950.0,365.1,0.06136134453781513,0.6504201680672269,0.06070021720176344,0.6382404497354713,1.6448235294117648
Over 2.5,0.025,0.525,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,971.0,9710.0,-80.19999999999985,-0.008259526261585978,0.6024716786817713,0.06037988693878949,0.6351592107570138,1.65778578784758,662.0,6620.0,363.60000000000014,0.054924471299093676,0.6389728096676737,0.06022462896158658,0.6316247531230736,1.666057401812689
Over 2.5,0.025,0.525,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,1056.0,10560.0,33.30000000000009,0.0031534090909090995,0.6003787878787878,0.060649061688248115,0.6286061224520162,1.6823295454545455,730.0,7300.0,267.70000000000005,0.03667123287671233,0.6205479452054794,0.059997493919311536,0.6236784736194428,1.6930136986301372
Over 2.5,0.025,0.525,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,1117.0,11170.0,46.80000000000008,0.004189794091316032,0.594449418084154,0.06252340278171466,0.6245667796057511,1.7035720680393913,762.0,7620.0,362.9,0.0476246719160105,0.6207349081364829,0.06124755501745971,0.6204513751261594,1.709265091863517
Over 2.5,0.025,0.525,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,1119.0,11190.0,74.30000000000005,0.006639857015192141,0.5951742627345844,0.06268402366921831,0.6244362213180751,1.7047721179624664,762.0,7620.0,362.9,0.0476246719160105,0.6207349081364829,0.06124755501745971,0.6204513751261594,1.709265091863517
Over 2.5,0.025,0.55,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,318.0,3180.0,82.60000000000008,0.02597484276729562,0.6823899371069182,0.057487412877198205,0.6859653149265297,1.5057232704402514,185.0,1850.0,208.50000000000006,0.11270270270270273,0.7405405405405405,0.060159171939379905,0.6885046126628345,1.5068648648648648
Over 2.5,0.025,0.55,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,601.0,6010.0,-175.69999999999987,-0.02923460898502494,0.6189683860232945,0.05865864639953042,0.6588297603444198,1.578702163061564,390.0,3900.0,328.4000000000001,0.08420512820512822,0.6871794871794872,0.061208368915853274,0.6583835252424473,1.5874615384615385
Over 2.5,0.025,0.55,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,850.0,8500.0,-42.89999999999992,-0.005047058823529403,0.6141176470588235,0.060724812339546574,0.6436281294146022,1.628894117647059,595.0,5950.0,365.1,0.06136134453781513,0.6504201680672269,0.06070021720176344,0.6382404497354713,1.6448235294117648
Over 2.5,0.025,0.55,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,953.0,9530.0,-125.6999999999999,-0.013189926547743955,0.6012591815320042,0.06088533141370438,0.6368930207417769,1.6535676810073454,646.0,6460.0,353.50000000000006,0.05472136222910218,0.6408668730650154,0.06087715526358759,0.6338643436872264,1.6606501547987615
Over 2.5,0.025,0.55,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,991.0,9910.0,-112.39999999999986,-0.011342078708375364,0.5983854692230071,0.061743842585888636,0.6344894163018817,1.6652674066599396,673.0,6730.0,375.5,0.05579494799405647,0.637444279346211,0.06148759737602502,0.6311281278080123,1.6723625557206538
Over 2.5,0.025,0.55,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,1023.0,10230.0,-162.19999999999987,-0.015855327468230682,0.592375366568915,0.0632618172475841,0.6325062723743563,1.6777908113391986,686.0,6860.0,430.9000000000001,0.06281341107871721,0.6384839650145773,0.06232544325035637,0.6299042015904058,1.6798396501457729
Over 2.5,0.025,0.55,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,1024.0,10240.0,-147.1999999999999,-0.01437499999999999,0.5927734375,0.0633805394065658,0.632439846242647,1.67859375,686.0,6860.0,430.9000000000001,0.06281341107871721,0.6384839650145773,0.06232544325035637,0.6299042015904058,1.6798396501457729
Over 2.5,0.025,0.575,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,318.0,3180.0,82.60000000000008,0.02597484276729562,0.6823899371069182,0.057487412877198205,0.6859653149265297,1.5057232704402514,185.0,1850.0,208.50000000000006,0.11270270270270273,0.7405405405405405,0.060159171939379905,0.6885046126628345,1.5068648648648648
Over 2.5,0.025,0.575,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,601.0,6010.0,-175.69999999999987,-0.02923460898502494,0.6189683860232945,0.05865864639953042,0.6588297603444198,1.578702163061564,390.0,3900.0,328.4000000000001,0.08420512820512822,0.6871794871794872,0.061208368915853274,0.6583835252424473,1.5874615384615385
Over 2.5,0.025,0.575,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,811.0,8110.0,6.600000000000033,0.0008138101109741102,0.6202219482120839,0.061939716566269565,0.6474133674454762,1.6212453760789147,554.0,5540.0,292.5000000000001,0.05279783393501807,0.6498194945848376,0.06259279274165222,0.6436904667149672,1.6341696750902528
Over 2.5,0.025,0.575,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,854.0,8540.0,-52.399999999999935,-0.006135831381733014,0.6124121779859485,0.06320072842520912,0.6454156440007397,1.6329976580796255,583.0,5830.0,241.9000000000001,0.04149228130360207,0.6397941680960549,0.06332721621903013,0.6413723300556554,1.6446140651801031
Over 2.5,0.025,0.575,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,868.0,8680.0,-75.89999999999992,-0.008744239631336397,0.6094470046082949,0.0637495301521578,0.6445836426633127,1.6380184331797236,588.0,5880.0,250.50000000000009,0.04260204081632654,0.6394557823129252,0.0636706745671837,0.6409294998653066,1.6473639455782314
Over 2.5,0.025,0.575,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,877.0,8770.0,-82.3,-0.009384264538198404,0.6077537058152793,0.06448377000180298,0.6440903878630931,1.642428734321551,591.0,5910.0,261.80000000000007,0.044297800338409486,0.6395939086294417,0.06400946539592942,0.6406688169956243,1.6495431472081221
Over 2.5,0.025,0.575,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,877.0,8770.0,-82.3,-0.009384264538198404,0.6077537058152793,0.06448377000180298,0.6440903878630931,1.642428734321551,591.0,5910.0,261.80000000000007,0.044297800338409486,0.6395939086294417,0.06400946539592942,0.6406688169956243,1.6495431472081221
Over 2.5,0.025,0.6,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,318.0,3180.0,82.60000000000008,0.02597484276729562,0.6823899371069182,0.057487412877198205,0.6859653149265297,1.5057232704402514,185.0,1850.0,208.50000000000006,0.11270270270270273,0.7405405405405405,0.060159171939379905,0.6885046126628345,1.5068648648648648
Over 2.5,0.025,0.6,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,546.0,5460.0,-164.1999999999999,-0.030073260073260055,0.6227106227106227,0.06119532523418134,0.665521657506576,1.5682234432234432,364.0,3640.0,352.1,0.09673076923076923,0.6978021978021978,0.06321962391682548,0.6633257299361298,1.580054945054945
Over 2.5,0.025,0.6,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,667.0,6670.0,-35.29999999999992,-0.005292353823088443,0.6251874062968515,0.06649146749322395,0.6598938378133381,1.5994602698650677,447.0,4470.0,287.10000000000014,0.06422818791946312,0.6666666666666666,0.06739333097995144,0.6571760831990082,1.6097762863534675
Over 2.5,0.025,0.6,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,688.0,6880.0,-40.899999999999864,-0.005944767441860445,0.622093023255814,0.06775559371277501,0.6589589284815852,1.6072965116279072,456.0,4560.0,234.1000000000001,0.05133771929824564,0.6578947368421053,0.06813806862350072,0.6565337311088638,1.614451754385965
Over 2.5,0.025,0.6,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,691.0,6910.0,-51.7999999999999,-0.007496382054992749,0.6208393632416788,0.06802023023925294,0.6587952118947553,1.6088133140376266,456.0,4560.0,234.1000000000001,0.05133771929824564,0.6578947368421053,0.06813806862350072,0.6565337311088638,1.614451754385965
Over 2.5,0.025,0.6,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,695.0,6950.0,-49.99999999999989,-0.0071942446043165315,0.6201438848920864,0.06847273818952329,0.6585045233505008,1.6114100719424458,457.0,4570.0,244.4000000000001,0.053479212253829345,0.6586433260393874,0.06826465539455231,0.6564102032229425,1.6153610503282276
Over 2.5,0.025,0.6,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,695.0,6950.0,-49.99999999999989,-0.0071942446043165315,0.6201438848920864,0.06847273818952329,0.6585045233505008,1.6114100719424458,457.0,4570.0,244.4000000000001,0.053479212253829345,0.6586433260393874,0.06826465539455231,0.6564102032229425,1.6153610503282276
Over 2.5,0.025,0.625,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,310.0,3100.0,66.6000000000001,0.021483870967741965,0.6806451612903226,0.05817340232958016,0.6876508995351889,1.503290322580645,181.0,1810.0,200.50000000000003,0.11077348066298344,0.7403314917127072,0.060842815467209786,0.69004133577033,1.5048066298342542
Over 2.5,0.025,0.625,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,442.0,4420.0,-64.39999999999992,-0.014570135746606316,0.6402714932126696,0.06558625439738769,0.6777439984797791,1.5481900452488686,291.0,2910.0,386.9000000000001,0.13295532646048114,0.7285223367697594,0.06832696761116644,0.6760114978648105,1.5605841924398625
Over 2.5,0.025,0.625,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,506.0,5060.0,-62.99999999999989,-0.012450592885375472,0.6324110671936759,0.07115049896360166,0.6749242832167687,1.5717391304347827,330.0,3300.0,396.10000000000014,0.12003030303030307,0.7121212121212122,0.0729684098423053,0.673311848696051,1.5814242424242424
Over 2.5,0.025,0.625,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,516.0,5160.0,-50.89999999999988,-0.009864341085271294,0.6317829457364341,0.07227052318855617,0.6744469178013442,1.5773449612403103,334.0,3340.0,356.10000000000014,0.10661676646706592,0.7035928143712575,0.07360260852623934,0.672977637136572,1.5846107784431138
Over 2.5,0.025,0.625,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,517.0,5170.0,-41.79999999999987,-0.008085106382978697,0.632495164410058,0.07238729951776493,0.6743858991898249,1.577988394584139,334.0,3340.0,356.10000000000014,0.10661676646706592,0.7035928143712575,0.07360260852623934,0.672977637136572,1.5846107784431138
Over 2.5,0.025,0.625,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,517.0,5170.0,-41.79999999999987,-0.008085106382978697,0.632495164410058,0.07238729951776493,0.6743858991898249,1.577988394584139,334.0,3340.0,356.10000000000014,0.10661676646706592,0.7035928143712575,0.07360260852623934,0.672977637136572,1.5846107784431138
Over 2.5,0.025,0.625,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,517.0,5170.0,-41.79999999999987,-0.008085106382978697,0.632495164410058,0.07238729951776493,0.6743858991898249,1.577988394584139,334.0,3340.0,356.10000000000014,0.10661676646706592,0.7035928143712575,0.07360260852623934,0.672977637136572,1.5846107784431138
Over 2.5,0.025,0.65,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,248.0,2480.0,46.000000000000036,0.018548387096774206,0.6854838709677419,0.06373022347493525,0.6998699550030688,1.4883870967741937,148.0,1480.0,231.10000000000002,0.15614864864864866,0.777027027027027,0.06576974781174663,0.7014836626724641,1.4899324324324323
Over 2.5,0.025,0.65,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,314.0,3140.0,-101.99999999999994,-0.032484076433121,0.6401273885350318,0.07187154809820742,0.6940696775226699,1.5242356687898089,197.0,1970.0,334.20000000000005,0.16964467005076145,0.766497461928934,0.07512030072970385,0.6949269389580659,1.5307106598984772
Over 2.5,0.025,0.65,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,349.0,3490.0,-36.39999999999995,-0.010429799426934084,0.6446991404011462,0.07709474201967449,0.6917179544036166,1.5450429799426935,215.0,2150.0,310.3,0.14432558139534885,0.7441860465116279,0.07939446517786392,0.6929972588021642,1.5479069767441858
Over 2.5,0.025,0.65,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,354.0,3540.0,-67.69999999999995,-0.01912429378531072,0.6384180790960452,0.0780634507200066,0.6913878943783028,1.549406779661017,217.0,2170.0,290.3,0.13377880184331797,0.7373271889400922,0.07991312274806009,0.6927076577744524,1.5505069124423965
Over 2.5,0.025,0.65,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,354.0,3540.0,-67.69999999999995,-0.01912429378531072,0.6384180790960452,0.0780634507200066,0.6913878943783028,1.549406779661017,217.0,2170.0,290.3,0.13377880184331797,0.7373271889400922,0.07991312274806009,0.6927076577744524,1.5505069124423965
Over 2.5,0.025,0.65,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,354.0,3540.0,-67.69999999999995,-0.01912429378531072,0.6384180790960452,0.0780634507200066,0.6913878943783028,1.549406779661017,217.0,2170.0,290.3,0.13377880184331797,0.7373271889400922,0.07991312274806009,0.6927076577744524,1.5505069124423965
Over 2.5,0.025,0.65,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,354.0,3540.0,-67.69999999999995,-0.01912429378531072,0.6384180790960452,0.0780634507200066,0.6913878943783028,1.549406779661017,217.0,2170.0,290.3,0.13377880184331797,0.7373271889400922,0.07991312274806009,0.6927076577744524,1.5505069124423965
Over 2.5,0.025,0.675,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,178.0,1780.0,51.800000000000026,0.029101123595505634,0.702247191011236,0.0689727667038001,0.714875037591339,1.4662921348314606,108.0,1080.0,182.49999999999997,0.16898148148148145,0.7962962962962963,0.07041707947561769,0.7153809899048951,1.4689814814814814
Over 2.5,0.025,0.675,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,202.0,2020.0,26.20000000000003,0.012970297029702985,0.6831683168316832,0.07536479076019788,0.712189083025531,1.489207920792079,128.0,1280.0,244.60000000000002,0.19109375,0.796875,0.07744562495483766,0.7116338380951042,1.49609375
Over 2.5,0.025,0.675,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,211.0,2110.0,74.6,0.035355450236966825,0.6919431279620853,0.07858577533194262,0.7115893224031811,1.4994786729857819,135.0,1350.0,226.5,0.16777777777777778,0.7777777777777778,0.08074508209362415,0.7104624174481446,1.5082222222222224
Over 2.5,0.025,0.675,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,213.0,2130.0,54.60000000000001,0.025633802816901412,0.6854460093896714,0.07932269453903429,0.7112832761621861,1.5028169014084507,135.0,1350.0,226.5,0.16777777777777778,0.7777777777777778,0.08074508209362415,0.7104624174481446,1.5082222222222224
Over 2.5,0.025,0.675,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,213.0,2130.0,54.60000000000001,0.025633802816901412,0.6854460093896714,0.07932269453903429,0.7112832761621861,1.5028169014084507,135.0,1350.0,226.5,0.16777777777777778,0.7777777777777778,0.08074508209362415,0.7104624174481446,1.5082222222222224
Over 2.5,0.025,0.675,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,213.0,2130.0,54.60000000000001,0.025633802816901412,0.6854460093896714,0.07932269453903429,0.7112832761621861,1.5028169014084507,135.0,1350.0,226.5,0.16777777777777778,0.7777777777777778,0.08074508209362415,0.7104624174481446,1.5082222222222224
Over 2.5,0.025,0.675,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,213.0,2130.0,54.60000000000001,0.025633802816901412,0.6854460093896714,0.07932269453903429,0.7112832761621861,1.5028169014084507,135.0,1350.0,226.5,0.16777777777777778,0.7777777777777778,0.08074508209362415,0.7104624174481446,1.5082222222222224
Over 2.5,0.025,0.7,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,115.0,1150.0,21.399999999999995,0.01860869565217391,0.7043478260869566,0.07467998208396336,0.7303513638955297,1.4456521739130432,69.0,690.0,137.7,0.19956521739130434,0.8260869565217391,0.07617281492168602,0.7308091024545682,1.4491304347826086
Over 2.5,0.025,0.7,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,122.0,1220.0,-15.199999999999992,-0.012459016393442617,0.680327868852459,0.0785855753409677,0.7291261590446945,1.4584426229508198,73.0,730.0,146.6,0.20082191780821917,0.821917808219178,0.07893718149815326,0.7295700191391088,1.458904109589041
Over 2.5,0.025,0.7,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,126.0,1260.0,-3.299999999999996,-0.002619047619047616,0.6825396825396826,0.08124224558970784,0.728518369292667,1.4670634920634917,73.0,730.0,146.6,0.20082191780821917,0.821917808219178,0.07893718149815326,0.7295700191391088,1.458904109589041
Over 2.5,0.025,0.7,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,126.0,1260.0,-3.299999999999996,-0.002619047619047616,0.6825396825396826,0.08124224558970784,0.728518369292667,1.4670634920634917,73.0,730.0,146.6,0.20082191780821917,0.821917808219178,0.07893718149815326,0.7295700191391088,1.458904109589041
Over 2.5,0.025,0.7,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,126.0,1260.0,-3.299999999999996,-0.002619047619047616,0.6825396825396826,0.08124224558970784,0.728518369292667,1.4670634920634917,73.0,730.0,146.6,0.20082191780821917,0.821917808219178,0.07893718149815326,0.7295700191391088,1.458904109589041
Over 2.5,0.025,0.7,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,126.0,1260.0,-3.299999999999996,-0.002619047619047616,0.6825396825396826,0.08124224558970784,0.728518369292667,1.4670634920634917,73.0,730.0,146.6,0.20082191780821917,0.821917808219178,0.07893718149815326,0.7295700191391088,1.458904109589041
Over 2.5,0.025,0.7,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,126.0,1260.0,-3.299999999999996,-0.002619047619047616,0.6825396825396826,0.08124224558970784,0.728518369292667,1.4670634920634917,73.0,730.0,146.6,0.20082191780821917,0.821917808219178,0.07893718149815326,0.7295700191391088,1.458904109589041
Over 2.5,0.05,0.5,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,169.0,1690.0,29.60000000000003,0.017514792899408303,0.6745562130177515,0.07600616678333454,0.7018650623927852,1.5104142011834318,107.0,1070.0,187.0,0.17476635514018693,0.7757009345794392,0.07776357181744951,0.7009675417182024,1.5169158878504674
Over 2.5,0.05,0.5,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,316.0,3160.0,-197.19999999999993,-0.06240506329113922,0.5981012658227848,0.07849896731849856,0.6774789619663507,1.5809810126582278,228.0,2280.0,301.1000000000001,0.13206140350877196,0.7149122807017544,0.07870058372130956,0.6732059144160195,1.5929385964912284
Over 2.5,0.05,0.5,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,465.0,4650.0,-80.69999999999999,-0.01735483870967742,0.6043010752688172,0.08031091865023661,0.6610799721718831,1.6341290322580648,339.0,3390.0,258.30000000000007,0.07619469026548674,0.6607669616519174,0.0787735811667177,0.6558376161870534,1.6445427728613569
Over 2.5,0.05,0.5,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,526.0,5260.0,-112.39999999999995,-0.021368821292775654,0.5931558935361216,0.0799917236253977,0.6534385727856116,1.660684410646388,373.0,3730.0,214.00000000000006,0.05737265415549599,0.6434316353887399,0.07836389288030214,0.6500600336880038,1.6631635388739947
Over 2.5,0.05,0.5,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,585.0,5850.0,-50.49999999999996,-0.008632478632478626,0.5897435897435898,0.07935668819837484,0.6441589081291771,1.6916923076923074,417.0,4170.0,165.3,0.03964028776978418,0.6235011990407674,0.07731165869694996,0.6399016100643979,1.6950839328537173
Over 2.5,0.05,0.5,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,688.0,6880.0,28.30000000000002,0.004113372093023259,0.5784883720930233,0.07987664242979461,0.6281907643831072,1.7509883720930233,473.0,4730.0,208.8,0.04414376321353066,0.6109936575052854,0.07753978653802941,0.6272645381612546,1.7417970401691334
Over 2.5,0.05,0.5,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,698.0,6980.0,66.80000000000001,0.009570200573065905,0.5787965616045845,0.08031450680352598,0.6266387476473915,1.7589255014326648,475.0,4750.0,236.30000000000004,0.04974736842105264,0.6126315789473684,0.07769877374595398,0.6267796414700557,1.7444631578947372
Over 2.5,0.05,0.525,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,169.0,1690.0,29.60000000000003,0.017514792899408303,0.6745562130177515,0.07600616678333454,0.7018650623927852,1.5104142011834318,107.0,1070.0,187.0,0.17476635514018693,0.7757009345794392,0.07776357181744951,0.7009675417182024,1.5169158878504674
Over 2.5,0.05,0.525,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,True,316.0,3160.0,-197.19999999999993,-0.06240506329113922,0.5981012658227848,0.07849896731849856,0.6774789619663507,1.5809810126582278,228.0,2280.0,301.1000000000001,0.13206140350877196,0.7149122807017544,0.07870058372130956,0.6732059144160195,1.5929385964912284
